,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
9087,0.455182313870924,4,Sult4a1,1417.851511493707,0.7690424567947125,-11.540010837556366,-5.75411471760196,1.2006029853442852,SE,98,0.006291014711099783,0.11934157842254657,0.0019140243530273438,41.41989158979502,-30.897038921850466,19.3570280842941,1.0841948013595726e-05,0.0030116522259988126
9002,0.286546386404743,4,Ncald,1417.851511493707,1.5997617344462562,-24.462162037198308,-6.362312174963418,1.3213488093343113,SE,98,0.006202938546591051,0.16048378427472618,0.001963376998901367,67.2641939890789,-43.72742762421346,19.265265587015154,1.1375714553341076e-05,0.0030745174468489395
8964,0.3876340621058665,4,Igsf8,1417.851511493707,1.015017644363818,-12.001416195543932,-4.8443299944687,0.8345590103359977,SE,98,0.006571887277230775,0.1336106592224061,0.0015969276428222656,42.34270230577015,-30.64551394408052,18.644097748536588,1.5753420424369224e-05,0.0039605718432367265
9666,0.39015226458708835,4,Slc6a17,1417.851511493707,1.0043192382043251,-11.281451274136316,-7.841405212834048,2.0900667092014076,SE,98,0.005545736127342986,0.11232712207019628,0.0016283988952636719,40.90277246295492,-29.916165174827995,18.63471390069168,1.583114885295167e-05,0.0039605718432367265
9086,0.47288144984181196,4,Stxbp1,1417.851511493707,0.7162102310706738,-10.377344190250469,-8.34003194214761,2.4567620776005255,SE,98,0.006192264840641907,0.11652480138690653,0.0019218921661376953,39.09455829518323,-29.010717173349846,18.633372983099378,1.5842287372946906e-05,0.0039605718432367265
8626,0.4280565971480534,4,Lamp5,791.3180511624732,1.1027961185885358,-53.529333823446535,-3.3288099822441457,0.8039058923000713,SE,98,0.0032673017055576906,0.06325105734362074,0.0019254684448242188,125.39853756157535,-72.10947007521861,18.580136251772075,1.629092429822343e-05,0.003972965699734699
9864,0.4043623896049668,4,Syngap1,2540.4486927750327,0.5874789873360078,-18.840650670447936,-5.217008785635641,0.7001908930477925,SE,98,0.010515564481471078,0.2089054088321048,0.005019187927246094,56.02117125557816,-37.375059345124626,18.53440867467669,1.6686455938885736e-05,0.003972965699734699
9329,0.5640491472146393,4,Bcas1,1417.851511493707,0.49659813371344813,-44.05394045196938,-3.415935836007024,0.6364346807320048,SE,98,0.009662156204141964,0.1857598496589881,0.001964569091796875,106.44775081862105,-62.408707213358596,18.354766761389214,1.8335966216698196e-05,0.004264178189929813
9574,0.5540265475906402,4,Sptbn2,1417.851511493707,0.5172052564506932,-27.290275356996844,-5.66437071338804,1.2840905676854515,SE,98,0.008134747194419898,0.15521451794960064,0.0019354820251464844,72.92042062867597,-45.514416060366585,18.22414070336974,1.963739805022069e-05,0.004463045011413793
8129,0.4921598980743945,4,Cntnap1,791.3180511624732,0.851655856177386,-38.92867103714988,-6.467339608786917,2.7814576320889297,SE,98,0.004007342471313819,0.07508967806683461,0.001722097396850586,96.19721198898205,-56.663851027989125,17.735179990839242,2.538876316815486e-05,0.00564194737070108
9829,0.3978184904518824,4,Ppp1r9b,2540.4486927750327,0.6037031337793501,-21.476558343362527,-5.372305303096421,0.7372007525932943,SE,98,0.011684216767892257,0.23411492376094942,0.0047130584716796875,61.29298660140734,-39.086615186356596,17.61005684299407,2.7115063944815887e-05,0.005894579118438236
8765,0.41359194378516523,4,Zfp703,791.3180511624732,1.170229996256889,-40.59139038550413,-5.41883718726691,1.8875896618286672,SE,98,0.0032771315984090775,0.06439145761193486,0.0019550323486328125,99.52265068569054,-58.10747041403182,17.516080028527696,2.8488801041115508e-05,0.006061447030024576
8661,0.5876636635311674,4,Cplx3,791.3180511624732,0.5791167661042651,-29.547495678796714,-3.0858214017707257,0.7603922478251612,SE,98,0.0028468540508000562,0.056016950190377085,0.0018897056579589844,77.43486127227573,-46.99006742368796,17.442571744891247,2.9611915711047487e-05,0.006169149106468226
9473,0.3579907741710145,4,Cdipt,1417.851511493707,1.1522691458359589,1.0595039559536445,-3.5299188654115814,0.4468263665179094,SE,98,0.005070592023392343,0.10853633448958841,0.001936197280883789,16.220862002775,-15.942169147841398,17.001673103795042,3.734689436574179e-05,0.007621815176681998
9712,0.20449057835983092,4,Adcy1,2540.4486927750327,1.5515043717927188,-39.52241694911786,-6.976085667247053,1.027304410744666,SE,98,0.008285413405512247,0.31388957401539747,0.0019965171813964844,97.38470381291802,-55.925697410545915,16.403280461428054,5.119654865881618e-05,0.010239309731763235
9577,0.370143369939851,4,Slc25a22,1417.851511493707,1.0933424972555659,-13.299256578525693,-5.491424011480915,1.0448530011086374,SE,98,0.008552361520820213,0.17893533291195857,0.0019211769104003906,44.938383071733675,-29.358532891824993,16.0592763132993,6.139014229999962e-05,0.012037282803921493
9733,0.46356709868931095,4,Epn1,2540.4486927750327,0.46151283274158283,-3.9949958865356834,-6.943154675111563,1.1543984681059563,SE,98,0.01177117741584582,0.2223383127008481,0.0018763542175292969,26.329861687753656,-20.01677984993816,16.021783963402477,6.261784647187962e-05,0.012041893552284542
9981,0.35057515725849825,4,Tmem151b,4551.872680816345,0.3341402564208885,-24.26159482946757,-7.70087783200122,1.2009421435860583,SE,98,0.030025109793152507,0.6524903477563825,0.0019483566284179688,66.86305957361742,-40.088060734056555,15.826465904588986,6.942461789116727e-05,0.01309898450776741
9820,0.36481751990529954,4,Apc,2540.4486927750327,0.6943905524121917,-14.744675711131599,-5.869068739926621,0.816650157558132,SE,98,0.01749462042584354,0.36959515734565646,0.0019047260284423828,47.82922133694549,-30.276675490545543,15.531999779413944,8.112036195462302e-05,0.01497269012212305
9803,0.3121870308590449,4,Grin1,2540.4486927750327,0.8786916157741558,2.3318746360214178,-5.67799974916284,0.7156099636718638,SE,98,0.009902574259461795,0.23650457163608277,0.0022139549255371094,13.676120642639454,-13.1716903980533,15.503565034074718,8.234979567167677e-05,0.01497269012212305
8672,0.42286802483338315,4,Mapre3,791.3180511624732,1.1264545093534484,-22.078659464002175,-4.963426645279664,1.5800493624163932,SE,98,0.003718884459643721,0.07235409792395506,0.0019271373748779297,62.49718884268664,-37.48837538060988,15.409715916607706,8.654218273973502e-05,0.015453961203524111
9947,0.1646549497688408,4,Antxr2,2540.4486927750327,2.023355024192593,-12.957054056744362,-2.5506764769685,0.15845537800398216,SE,98,0.004847979909641395,0.24512821777946608,0.0027828216552734375,44.25397802817101,-28.201546684323546,15.244492627579184,9.445177413380801e-05,0.016570486690141755
9971,0.29116634864481006,4,Diras2,4551.872680816345,0.43912098114262826,-36.39998200752211,-6.303374861589562,0.8705682590153886,SE,98,0.02102830480411839,0.5356648117141336,0.002041339874267578,91.1398339297265,-51.59658026379118,15.19659825626907,9.687778008160564e-05,0.016703065531311317
8113,0.34282368547680414,4,Atp2b4,791.3180511624732,1.5821747589567312,-21.681485774643114,-3.868542071323168,0.924390789297072,SE,98,0.004599265546077859,0.10164665925425069,0.001965761184692383,61.70284146396852,-36.80204756161689,15.120561786973774,0.00010085874973120301,0.016840569829447496
9715,0.27261635224786895,4,Ap2a2,2540.4486927750327,1.064124911796853,-9.60769536623944,-6.407964709748074,0.8871546481928656,SE,98,0.02275536568405196,0.61894808176312,0.0012919902801513672,37.55526064716117,-24.697823738558597,15.090128372319157,0.0001024978903623186,0.016840569829447496
9652,0.36501308017818707,4,Dynll2,1417.851511493707,1.1177401469445265,-22.829973025611555,-7.83578351757894,2.0733710107068273,SE,98,0.007605306672835746,0.16061284734514492,0.0019474029541015625,63.9998159659054,-37.91587790530422,15.085904879692666,0.00010272747595962972,0.016840569829447496
7949,0.5624824121003998,4,Shank1,791.3180511624732,0.6419924747077004,-10.87539112961612,-5.265069803190874,1.907853287166235,SE,98,0.003612201098210259,0.06935812410266302,0.0019021034240722656,40.09065217391453,-25.816895598827244,14.941504469211125,0.00011089627399818447,0.017886495806158784
9811,0.3136518275384595,4,Atp6v0a1,2540.4486927750327,0.872725445465264,11.140386417271813,-8.04780148137459,1.3735046072407648,SE,98,0.01138408236350598,0.2707662094421637,0.002241373062133789,-3.940902919861337,-3.6145351091351188,14.754921526406932,0.00012242754710833914,0.019432943985450656
9737,0.41499717691574334,4,Fkbp8,2540.4486927750327,0.5622038286286803,-1.9778169645680634,-7.646385349093897,1.3322198624843498,SE,98,0.011121516728358797,0.21818054813761695,0.002049684524536133,22.295503843818416,-16.45375638508621,14.475939420518145,0.00014196128525134633,0.022181450820522863
9053,0.25640266662177386,4,Rusc1,1417.851511493707,1.8633729409448248,-12.591939477564623,-5.1211167391490955,0.8431728149948986,SE,98,0.003822924061527534,0.11095024786555872,0.002061128616333008,43.523748869811534,-26.975060371144806,14.383120893580184,0.00014913313063413813,0.02259682222752443
9309,0.2518355048185423,4,Adra1d,1417.851511493707,1.9088184947356241,-14.56240172162152,-1.0711209737020067,0.07103224830961408,SE,98,0.007507594542916846,0.22221269991826964,0.0019338130950927734,47.46467335792533,-28.945448171951284,14.383046450329765,0.00014913902670166124,0.02259682222752443
8792,0.4771131776030927,4,Rph3a,791.3180511624732,0.9045439100003242,-29.822211624766815,-7.116929160752802,3.2981856653235617,SE,98,0.005069661324391787,0.0952725575448101,0.001901865005493164,77.98429316421593,-44.10094076784573,14.278729143078913,0.00015763618987618688,0.023325733260889173
9801,0.27113398391517396,4,Zfp365,2540.4486927750327,1.0721232773718912,0.7328550339872564,-6.0423071007105404,0.7833297206870553,SE,98,0.010140411917746535,0.2773756956850169,0.0019159317016601562,16.874159846707776,-13.52086432813195,14.253719362119206,0.00015974480571068206,0.023325733260889173
8209,0.34807077595213437,4,Jdp2,791.3180511624732,1.5458817028074952,-10.909055790943931,-2.819509658416396,0.5057705956498163,SE,98,0.0032223728125456742,0.07040091228628871,0.0019159317016601562,40.15798149657015,-25.148658060642973,14.239602269699041,0.00016094755950013528,0.023325733260889173
9946,0.16559178181232764,4,Igsf21,2540.4486927750327,2.009651598592799,-72.50923636413916,-8.895675126849465,1.627923147106385,SE,98,0.006416673259461986,0.3218873902547282,0.00211334228515625,163.3583426429606,-86.60212277718286,14.0928864130437,0.00017400059321748262,0.024857227602497516
9628,0.34456447304871896,4,Nxph3,1417.851511493707,1.2222047853387672,-15.574877329975166,-2.893896564093904,0.3258825862594572,SE,98,0.00641622070843422,0.14125401009914518,0.0019214153289794922,49.48962457463262,-29.542991080021793,13.968113750046626,0.0001859374529837865,0.02618837365968824
9821,0.3322225271666895,4,Dusp3,2540.4486927750327,0.801647912572847,-0.30026107503217503,-4.6324662457511785,0.5064353602539362,SE,98,0.009260066744453689,0.20979131873451898,0.002910614013671875,18.94039206474664,-14.219477163659747,13.919216088627572,0.00019083742787839864,0.026505198316444253
8674,0.3486034861491688,4,Habp4,791.3180511624732,1.54225814585685,8.401682684437255,-5.013574773547753,1.5070736819821438,SE,98,0.003387755207556209,0.07392962882883886,0.0019192695617675781,1.5365045458077802,-5.468829992960707,13.870512677397961,0.00019584726109800332,0.026828391931233334
8045,0.389557933562735,4,Scamp5,791.3180511624732,1.2933491115564835,-12.29520710894171,-6.1956966574795915,2.366559675066554,SE,98,0.0040331259725752714,0.08176117803651098,0.0019412040710449219,42.93028413256571,-26.10444860796389,13.809241499022178,0.0002023385174531045,0.027343042899068176
9866,0.3242568704304659,4,Sema5a,2540.4486927750327,0.8311385596908827,-28.206067119704667,-2.429203664474018,0.23043347728493752,SE,98,0.015725366878214502,0.36347239500918044,0.001939535140991211,74.75200415409162,-41.792956780011885,13.586889660307218,0.00022777071509250124,0.030369428679000166
8060,0.3438395195840499,4,Atp1a1,791.3180511624732,1.5750619761353641,-45.16179123184683,-2.523445891447788,0.4479780474646906,SE,98,0.0036556223452837385,0.0806085094000521,0.001934051513671875,108.66345237837595,-58.63660914881331,13.47481791696648,0.00024178665327556637,0.03181403332573242
7732,0.3542721004744008,4,Cep170b,791.3180511624732,1.504374514619837,-14.412487067941846,-5.833523632923941,2.05472904415784,SE,98,0.002619769273137869,0.05649688984083034,0.0019829273223876953,47.16484405056598,-27.748079730244527,13.33559266230268,0.00026041568324464137,0.03358171821651238
7874,0.337353064501987,4,Nefh,791.3180511624732,1.6212160810251357,-57.17810902575986,-9.15815786052793,4.99914364701186,SE,98,0.0031611468598909146,0.07074469603616054,0.001950979232788086,132.69608796620201,-70.50277617490943,13.324667149149569,0.00026193740208879657,0.03358171821651238
9162,0.26196375621771734,4,Sec14l1,1417.851511493707,1.8101767367954877,-9.213324836087224,-3.150268379727219,0.34053294434753073,SE,98,0.005995722952765313,0.1700387644402671,0.0019185543060302734,36.76651958685674,-22.40880521548607,13.195480379398845,0.0002806250599808324,0.03552215949124461
9762,0.3903007806891856,4,Nell1,2540.4486927750327,0.6230131282349607,-20.24023318988433,-3.578847282252448,0.3911421588514501,SE,98,0.01225430076372912,0.24815291837090583,0.002867460250854492,58.82033629445095,-33.22965661561868,12.989423425734351,0.0003132554154157141,0.039156926926964264
9507,0.3307651074248247,4,Cplx1,1417.851511493707,1.3000000986439886,-78.04580736291335,-11.663657963979393,4.55465065121717,SE,98,0.008451093190038634,0.1921489229915001,0.001986265182495117,174.43148464050898,-90.80981246803691,12.764005105123559,0.00035335348620924023,0.043623887186325955
8006,0.3440354716605085,4,Tubb4a,791.3180511624732,1.5736947692885368,-20.265854603562566,-7.728816194623104,3.555339170040258,SE,98,0.00468599011772956,0.10328371375095731,0.002069234848022461,58.87157912180742,-32.90340642430226,12.637551820739695,0.0003780747734503098,0.045129821386642135
7696,0.4597961867817782,4,Agap2,791.3180511624732,0.9696961000020886,-21.184231978567247,-4.382581804788177,1.2758064428880922,SE,98,0.004468469766492653,0.08455679966695145,0.0016243457794189453,60.708333871816784,-33.818906851977246,12.634674873409999,0.00037865706181861025,0.045129821386642135
9977,0.17933786186946002,4,Prmt8,4551.872680816345,0.8254170793186353,-12.479097097441851,-2.287790681080233,0.16053402876127518,SE,98,0.012219829142283672,0.549511197798783,0.0019712448120117188,43.29806410956599,-25.11163335406755,12.632536256625698,0.00037909049964779395,0.045129821386642135
9023,0.31238872042272675,4,Pink1,1417.851511493707,1.4142694055890423,-0.17035147466610567,-5.1876223875894345,0.8912834736227753,SE,98,0.007107491189523845,0.16965218153090508,0.0019257068634033203,18.6805728640145,-12.670930527957154,12.500579053291048,0.00040682590289797815,0.0478618709291739
9903,0.1684465838897278,4,Tmem178,2540.4486927750327,1.9688331968047976,-10.570763042475825,-4.0203098208627495,0.3428365045094383,SE,98,0.007089282433215507,0.3472837654663181,0.0019338130950927734,39.48139599963394,-22.897765706413594,12.327002663937769,0.00044645269994003645,0.051913104644190286
9808,0.34840890787901163,4,Slc17a7,2540.4486927750327,0.7458764026337922,-44.73166547905259,-11.06622062918718,2.7091600001053804,SE,98,0.015736550354620647,0.343555541305682,0.0012593269348144531,107.80320087278747,-56.94137065261431,12.209705173561723,0.00047541546770313303,0.05464545605783138
9822,0.35436720581341785,4,Rnf157,2540.4486927750327,0.7266295190045104,-9.676878783272919,-6.902207474945184,1.0749500232108093,SE,98,0.017411158224615076,0.375409183680864,0.001922607421875,37.69362748122813,-21.754812575613172,12.077933792340254,0.0005102211138138246,0.05775397381879585
8032,0.35635271324153145,4,Otub1,791.3180511624732,1.4907720499778294,-20.7638970048912,-7.050188164655454,2.992339709966005,SE,98,0.004560093705742947,0.09792804728415608,0.001996755599975586,59.867663924464686,-32.82803626130263,12.06413925641143,0.0005140103669872831,0.05775397381879585
9836,0.3460763370411075,4,Satb1,2540.4486927750327,0.7535917354575015,-18.589417299018407,-5.491857435758852,0.7233699977277898,SE,98,0.008734684912269787,0.19165759190519635,0.0019123554229736328,55.518704512719104,-30.53616266625997,11.946745367241562,0.000547429242028441,0.06082547133649344
9879,0.26002264326586444,4,Ptgfrn,2540.4486927750327,1.1349800845805351,-9.011447234418824,-1.958417495640762,0.1318114777115162,SE,98,0.015131848088483155,0.43256680862550523,0.001996755599975586,36.36276438351994,-20.84031491095017,11.828867676531345,0.0005831944868048833,0.06408730624229486
8152,0.3706782205402427,4,Parm1,791.3180511624732,1.4012610848927778,-33.36967344891082,-4.498500837546435,1.27425263324095,SE,98,0.0043038133213968485,0.08996043053318922,0.001962900161743164,85.07921681250392,-45.111782421676644,11.742108972765827,0.0006110174654047063,0.06641494189181589
6982,0.43937039268518097,4,Nefm,441.6430444369237,1.1904385470245191,-61.113867199592825,-7.192905149829142,6.6911035800618235,SE,98,0.0025255976928195076,0.048423332386677606,0.00328826904296875,140.56760431386795,-72.7381750922528,11.624307892659978,0.0006509545816274498,0.06999511630402686
7730,0.4346293065449701,4,Cdk16,791.3180511624732,1.073637456164651,-21.399801718347796,-5.3013426109038475,1.8066006160265895,SE,98,0.006201391553100579,0.11935591656874048,0.0038652420043945312,61.13947335137788,-32.9770010006109,11.577199282263102,0.0006676542412044073,0.07102704693663907
8075,0.3100236255139012,4,Dctn1,791.3180511624732,1.8368885127232857,-21.02391010394613,-4.544762440631317,1.2242714964815613,SE,98,0.0037463120722374676,0.0900289786321113,0.001943826675415039,60.38769012257455,-32.495132487846874,11.471222383900745,0.0007068217418133571,0.07440228861193232
8797,0.28763707974187297,4,Shf,791.3180511624732,2.044089010522161,-25.002173249429788,-2.217031279374691,0.31589901308800555,SE,98,0.004312036538894797,0.11114849452294588,0.0019228458404541016,68.34421641354186,-36.34684198876059,11.3446687393308,0.0007566486480280465,0.07881756750292152
9205,0.1874622770211602,4,Etv5,1417.851511493707,2.784929100827478,-19.48670001073114,-5.857091349686195,1.0317327938536816,SE,98,0.0052030149367424125,0.22054580748013455,0.0019195079803466797,57.31326993614457,-30.676687678252904,11.189987667521763,0.0008223989175760726,0.0843574250300825
9516,0.3349980019795676,4,Map3k10,1417.851511493707,1.2754552678641995,1.2088808269603035,-4.298910667061063,0.6322954225417551,SE,98,0.007416244729890104,0.16689782816676219,0.0019207000732421875,15.922108260761682,-9.962951834777954,11.171832661738257,0.0008304855160297109,0.0843574250300825
8542,0.39034736249737734,4,Plekhb1,791.3180511624732,1.289064286387559,-36.47464909937258,-4.582773528698796,1.3443628844372684,SE,98,0.006189940536877799,0.12533942382350702,0.0019719600677490234,91.28916811342745,-47.63611625999381,11.161467160621235,0.0008351385077978168,0.0843574250300825
8699,0.34267911965002584,4,Tbr1,791.3180511624732,1.583190424106852,-31.21528211559545,-3.4288093246715103,0.7456153853266185,SE,98,0.004539463700127035,0.1003575413913407,0.0019335746765136719,80.7704341458732,-42.347204333883525,11.131922218288075,0.0008485461037838204,0.08446157945334716
9014,0.27497576764615556,4,Pcbp1,1417.851511493707,1.6941138676503615,-12.186444866190861,-3.694695683880084,0.46344348261342383,SE,98,0.006863896398620178,0.18505732510515593,0.0019257068634033203,42.71275964706401,-23.308522098144948,11.122077231954087,0.0008530619524788063,0.08446157945334716
9136,0.3648631600906249,4,Atp6v0e2,1417.851511493707,1.1184634259895772,8.510437201657503,-7.29048240725959,1.7712141231779401,SE,98,0.011249531018644822,0.23763982327348826,0.002280712127685547,1.3189955113672838,-2.5803426905972913,11.090779892254794,0.0008675799023892816,0.08505685317541976
8034,0.3084966451841767,4,Uba1,791.3180511624732,1.8500659687295085,-3.066359665207507,-5.303460039670757,1.6387578190437555,SE,98,0.003955516884367161,0.09547817314703823,0.002264261245727539,24.472589245097303,-14.031023525836048,10.96466386062854,0.0009286579092232516,0.09016096206050987
9555,0.22847337338249846,4,Crhr1,1417.851511493707,2.1697006709933353,-2.997822718134387,-1.320279176168778,0.07779636289011808,SE,98,0.008143015163653596,0.26936898749430166,0.0022361278533935547,24.335515350951063,-13.882352307307784,10.884529589173397,0.0009697080558342952,0.09221643968970948
9783,0.24235007183746313,4,Syt7,2540.4486927750327,1.2468276160319707,-23.305759256262192,-6.785776328275788,0.9839872090453127,SE,98,0.0115160663649814,0.3558043246288664,0.001918792724609375,64.95138842720667,-34.17567541914883,10.86991616288664,0.0009773895434876945,0.09221643968970948
8163,0.2833517177965002,4,Fxr2,791.3180511624732,2.0874860553383874,0.5026359643168377,-4.394150706104009,1.1069189895567588,SE,98,0.0035088231398583227,0.0917891353197418,0.0033884048461914062,17.334597986048614,-10.367081785658826,10.869717749975663,0.0009774942607109205,0.09221643968970948
8639,0.33283023769053927,4,Sulf2,791.3180511624732,1.6544625779550104,-27.692162345558145,-4.372193805285161,1.1644253886615317,SE,98,0.004254232367192865,0.09623936750202589,0.0019130706787109375,73.72419460579857,-38.52120363410085,10.829041288542705,0.0009992036200614507,0.09298602620524646
7733,0.2830164418802846,4,Chrm1,791.3180511624732,2.090936763333933,0.4556499245694141,-2.818333776828606,0.46857469956975867,SE,98,0.0034428631017350978,0.09016941937180882,0.0011794567108154297,17.42857006554346,-10.364065783144042,10.819715707713456,0.0010042490830166617,0.09298602620524646
9888,0.1279817763740075,4,Foxo6,2540.4486927750327,2.7174302556192194,-8.88885929326134,-4.706205964018668,0.43451578353771936,SE,98,0.004329371195492742,0.3163976881926767,0.0022852420806884766,36.11758850120497,-19.59965613696538,10.710796843704038,0.0010651214670186482,0.09771756578152736
9546,0.376439865332842,4,Lztr1,1417.851511493707,1.0643077664131528,-15.187421633456765,-5.080091245221027,0.9088086844025298,SE,98,0.009329364661618315,0.19308029187023343,0.005349636077880859,48.71471318159582,-25.87151810082102,10.684096467364256,0.0010806050073612905,0.0982368188510264
9700,0.17854472732490662,4,Klf13,1417.851511493707,2.956115445850154,-25.88102210269168,-6.205581614565938,1.1476153368046167,SE,98,0.005871687261275664,0.26562616096764763,0.0019245147705078125,70.10191412006566,-36.53614581356048,10.6551237108688,0.0010976640173788743,0.09836335845932716
8130,0.32867295502688165,4,Tmem132a,791.3180511624732,1.6858290864206027,-40.32795170853564,-5.504374934116588,1.8249721232393925,SE,98,0.004113933321911845,0.0940243935569072,0.0017151832580566406,98.99577333175358,-50.96596889154898,10.63801718301334,0.0011078639024449943,0.09836335845932716
9999,0.1277707111169501,4,Fam163b,8155.860404222293,0.4441763340901103,-24.965934487365942,-5.090561056706894,0.50847885423484,SE,98,0.0077873278633104025,0.5705427434783268,0.002048492431640625,68.27173888941417,-35.597882059039605,10.631947571673663,0.0011115059505903968,0.09836335845932716
9655,0.43363670293489753,4,Camk2g,1417.851511493707,0.8391769880676042,-11.525596389155872,-6.1456182229783325,1.3415001412563008,SE,98,0.010407471054552126,0.20047718742791412,0.0019719600677490234,41.39106269299403,-22.114958810922218,10.589362421766346,0.0011374019490828502,0.09977210079674124
9831,0.17140414771548917,4,Ephb6,2540.4486927750327,1.9279794803670047,-45.279974504600894,-7.1155607725886005,1.0403052430348094,SE,98,0.009008123326630637,0.43081454525536744,0.001913309097290039,108.89981892388408,-55.83992139051527,10.559946885914378,0.001155645165539787,0.10049088395998149
9160,0.2903878074605825,4,Ttll7,1417.851511493707,1.5700995523052061,2.7100330776300723,-4.534307077246198,0.6764694438260349,SE,98,0.008429665135825744,0.21528818541181782,0.0019071102142333984,12.919803759422145,-7.7960036932683465,10.506036770898419,0.0011898517991426605,0.10257343096057418
9891,0.3749957958604074,4,Svop,2540.4486927750327,0.6647181223239631,-0.3887794925491974,-4.9724998345812255,0.5938261067193905,SE,98,0.015618558396608518,0.32403070793914285,0.0019359588623046875,19.117428899780684,-10.808755390906185,10.419975898356988,0.0012465952099466326,0.10654659914073783
9976,0.33481669914270046,4,Nptxr,4551.872680816345,0.358356485424475,-71.20918011503673,-4.682064112553405,0.9625593300298627,SE,98,0.0207116362888181,0.46630385484003245,0.0021622180938720703,160.75823014475574,-81.57653681799418,10.367356702957451,0.001282630598342993,0.1084453153296895
9610,0.2954825041497461,4,Gde1,1417.851511493707,1.531949715589745,-8.341943090660862,-4.911069140472167,0.7989740481572573,SE,98,0.00664621126984314,0.16694013264979873,0.001955747604370117,35.023756096004014,-18.69800905235448,10.356065961693616,0.001290499252423305,0.1084453153296895
9990,0.11458469521864283,4,Pdzrn3,4551.872680816345,1.3938031829579764,-14.671606811361514,-1.4076211126545448,0.08019339815221509,SE,98,0.0051590087781355175,0.44729524293850925,0.0019309520721435547,47.68308353740532,-24.925089939971357,10.253483128609844,0.0013642676476495197,0.1133238759095133
7819,0.2298006064056886,4,Kcnh5,791.3180511624732,2.7662751196541775,-14.239122033620646,-0.8053345186870621,0.0584461633535509,SE,98,0.003324367038301361,0.10922065849713933,0.002310514450073242,46.81811398192358,-24.48322983402177,10.244107800401125,0.001371218898505111,0.1133238759095133
9009,0.5738769628025387,4,Nxph4,1417.851511493707,0.4770904475994243,-27.139093045674844,-1.0348280854048055,0.20210204045402144,SE,98,0.012973533716300454,0.2516098122660504,0.0022420883178710938,72.61805600603198,-37.3596482162194,10.220555170544554,0.0013888403911762603,0.11383937632592298
8138,0.2992784711354183,4,Coro2b,791.3180511624732,1.9324726359542286,-12.637212218232797,-4.524741703087376,1.1964705360104544,SE,98,0.00418598667826216,0.10388970253807715,0.001965045928955078,43.61429435114788,-22.828661812388006,10.191449594155209,0.0014109335529486344,0.11471004495517353
9568,0.36913167259269275,4,Scaf1,1417.851511493707,1.098100052330277,-8.03731751770195,-5.094262465123751,0.9007767051856447,SE,98,0.009860798553935117,0.2066839910664547,0.0022563934326171875,34.41450495008619,-18.13906468544647,10.10174716774452,0.001481288204183251,0.11945872614381056
8753,0.31699005188708496,4,Scn2b,791.3180511624732,1.7783808166812791,-28.25476504319895,-8.640158628252571,4.351821901129942,SE,98,0.004437533593368708,0.10457302252841107,0.0019330978393554688,74.8494000010802,-38.23656209444033,9.98179705124138,0.0015809531509970443,0.12647625207976354
9855,0.14390278020564307,4,Coro1a,2540.4486927750327,2.37265657296404,-13.999391039998613,-3.0637090058736094,0.2065163012553838,SE,98,0.005829250985322481,0.35750643359518713,0.0019295215606689453,46.338651994679516,-23.940573750235757,9.941182710237143,0.00161621673668777,0.12827116957839443
8226,0.24513310611797512,4,Nr1d1,791.3180511624732,2.5416267892546074,-32.95222946941948,-0.45715877473805,0.04904093356831672,SE,98,0.003519287734723327,0.10734005383448705,0.002327442169189453,84.24432885352124,-42.85390694093357,9.901677471514091,0.0016512818418884523,0.1298656554246571
8779,0.23607841496602214,4,Mb21d2,791.3180511624732,2.670766188352305,-3.4734984485569242,-2.048952853501506,0.24515619116558626,SE,98,0.004324181123734512,0.13767261134527942,0.002254486083984375,25.286866811796138,-13.362959599947814,9.88946115139089,0.0016622803894356109,0.1298656554246571
7999,0.37940258849823194,4,Trim9,791.3180511624732,1.3500599032813703,-23.13712554567897,-7.231603109736934,3.197739430281136,SE,98,0.004278545241198182,0.08811564861728852,0.0019545555114746094,64.61412100604022,-32.96191283558875,9.824787289909779,0.0017217561165798756,0.13346946640154075
8770,0.2633734055871356,4,Nfe2l1,791.3180511624732,2.3084413409587587,-9.722911666814916,-5.377304981662017,1.6207580123809284,SE,98,0.004026387551402327,0.11353837441249914,0.0023851394653320312,37.78569324831212,-19.501550236691486,9.77863856987657,0.001765509910645835,0.13580845466506425
8693,0.3151919400181992,4,Sowaha,791.3180511624732,1.793234677153555,-1.3442844655342725,-2.0772283104500664,0.2754186928758612,SE,98,0.004481483613153067,0.10613335617387955,0.002284526824951172,21.028438845750834,-11.092610325494306,9.748325859960033,0.0017948610100755324,0.1370122908454605
9579,0.26575948420842754,4,Sfxn3,1417.851511493707,1.775145973553274,7.907411596751167,-4.454732972098947,0.639166212923006,SE,98,0.009149153277663967,0.25554502624551145,0.001951456069946289,2.5250467211799545,-1.7523143036480349,9.659725900399202,0.0018835172141568046,0.14269069804218215
9766,0.4067072282143572,4,Pfkm,2540.4486927750327,0.5817925364771547,-24.125994887913613,-5.7806530715739655,0.8472496883240581,SE,98,0.01754250477282923,0.3474911552700594,0.001959562301635742,66.59185969050952,-33.62818597607614,9.502191088162526,0.002052266829596028,0.15430577666135548
